cy_codigo,cy_conyuge_cobis,cy_ente_conyuge,cy_nombre_completo,cy_fecha_nacimiento,cy_tipo_identificacion,cy_identificacion,cy_fecha_registro,cy_usuario_registro,cy_fecha_modificacion,cy_usuario_modificacion,cy_p_nombre,cy_s_nombre,cy_p_apellido,cy_s_apellido,cy_gestion_gic
222,78600934,77485600,NOMBRE COMPLETO DEL CONYUGE78600934,01/01/88 12:00 AM,1,ID0078600934,06/25/19 12:00 AM,tl60000,04/25/23 12:00 AM,ni935273,,,,,
223,80449240,17589170,NOMBRE COMPLETO DEL CONYUGE80449240,01/01/88 12:00 AM, ,ID0080449240,06/25/19 12:00 AM,le34903,,,,,,,
224,79750417,0,NOMBRE COMPLETO DEL CONYUGE79750417,01/01/88 12:00 AM,1,ID0079750417,06/25/19 12:00 AM,mo32383,02/06/24 12:00 AM,mo32383,,,,,
225,82318461,77252088,NOMBRE COMPLETO DEL CONYUGE82318461,01/01/88 12:00 AM, ,ID0082318461,06/25/19 12:00 AM,ni934544,,,,,,,
226,82425152,121475,NOMBRE COMPLETO DEL CONYUGE82425152,01/01/88 12:00 AM, ,ID0082425152,06/25/19 12:00 AM,es62052,,,,,,,
227,79564575,17527117,NOMBRE COMPLETO DEL CONYUGE79564575,01/01/88 12:00 AM, ,ID0079564575,06/25/19 12:00 AM,ic31861,,,,,,,
228,81288011,77423460,NOMBRE COMPLETO DEL CONYUGE81288011,01/01/88 12:00 AM, ,ID0081288011,06/25/19 12:00 AM,ni934525,,,,,,,
229,80145390,1582246,NOMBRE COMPLETO DEL CONYUGE80145390,01/01/88 12:00 AM, ,ID0080145390,06/25/19 12:00 AM,le34903,,,,,,,
230,80258275,1672310,NOMBRE COMPLETO DEL CONYUGE80258275,01/01/88 12:00 AM, ,ID0080258275,06/25/19 12:00 AM,le34903,,,,,,,
231,80095791,17552728,NOMBRE COMPLETO DEL CONYUGE80095791,01/01/88 12:00 AM, ,ID0080095791,06/25/19 12:00 AM,mm50087,,,,,,,
232,78971495,17578247,NOMBRE COMPLETO DEL CONYUGE78971495,01/01/88 12:00 AM, ,ID0078971495,06/25/19 12:00 AM,jv34996,,,,,,,
233,80774125,17510649,NOMBRE COMPLETO DEL CONYUGE80774125,01/01/88 12:00 AM,3,ID0080774125,06/25/19 12:00 AM,ni965201,04/11/24 03:27 PM,sa,,,,,
234,80627076,17603627,NOMBRE COMPLETO DEL CONYUGE80627076,01/01/88 12:00 AM, ,ID0080627076,06/26/19 12:00 AM,lp08862,,,,,,,
239,81899789,0,NOMBRE COMPLETO DEL CONYUGE81899789,01/01/88 12:00 AM,3,ID0081899789,06/26/19 12:00 AM,cg85219,,,,,,,
241,82174249,17585807,NOMBRE COMPLETO DEL CONYUGE82174249,01/01/88 12:00 AM, ,ID0082174249,06/26/19 12:00 AM,ni969946,,,,,,,
244,80159048,284265,NOMBRE COMPLETO DEL CONYUGE80159048,01/01/88 12:00 AM,10,ID0080159048,06/26/19 12:00 AM,lp08862,11/09/23 12:00 AM,usrnetbank,,,,,
246,79663689,17623895,NOMBRE COMPLETO DEL CONYUGE79663689,01/01/88 12:00 AM,1,ID0079663689,06/26/19 12:00 AM,ni934525,,,,,,,
247,81643601,77012060,NOMBRE COMPLETO DEL CONYUGE81643601,01/01/88 12:00 AM, ,ID0081643601,06/26/19 12:00 AM,le34903,,,,,,,
248,80992378,1091370,NOMBRE COMPLETO DEL CONYUGE80992378,01/01/88 12:00 AM, ,ID0080992378,06/26/19 12:00 AM,wz35003,,,,,,,
249,79923303,77230858,NOMBRE COMPLETO DEL CONYUGE79923303,01/01/88 12:00 AM, ,ID0079923303,06/26/19 12:00 AM,ni722797,,,,,,,
250,79306339,0,NOMBRE COMPLETO DEL CONYUGE79306339,01/01/88 12:00 AM,1,ID0079306339,06/26/19 12:00 AM,ni934544,06/27/19 12:00 AM,ni934544,,,,,
251,80485026,77529101,NOMBRE COMPLETO DEL CONYUGE80485026,01/01/88 12:00 AM,1,ID0080485026,06/26/19 12:00 AM,jr58239,,,,,,,
252,80433247,77211071,NOMBRE COMPLETO DEL CONYUGE80433247,01/01/88 12:00 AM,1,ID0080433247,06/26/19 12:00 AM,cg85219,,,,,,,
253,81483329,77483446,NOMBRE COMPLETO DEL CONYUGE81483329,01/01/88 12:00 AM, ,ID0081483329,06/26/19 12:00 AM,fm38193,,,,,,,
254,80277407,17634668,NOMBRE COMPLETO DEL CONYUGE80277407,01/01/88 12:00 AM, ,ID0080277407,06/26/19 12:00 AM,ni907236,,,,,,,
255,79368814,17566456,NOMBRE COMPLETO DEL CONYUGE79368814,01/01/88 12:00 AM, ,ID0079368814,06/26/19 12:00 AM,fm38193,,,,,,,
257,78998164,0,NOMBRE COMPLETO DEL CONYUGE78998164,01/01/88 12:00 AM,1,ID0078998164,06/26/19 12:00 AM,np22417,,,,,,,
259,82010599,0,NOMBRE COMPLETO DEL CONYUGE82010599,01/01/88 12:00 AM,1,ID0082010599,06/27/19 12:00 AM,fm38193,,,,,,,
261,78526157,771477,NOMBRE COMPLETO DEL CONYUGE78526157,01/01/88 12:00 AM, ,ID0078526157,06/27/19 12:00 AM,kc05098,,,,,,,
263,81394628,1048149,NOMBRE COMPLETO DEL CONYUGE81394628,01/01/88 12:00 AM, ,ID0081394628,06/27/19 12:00 AM,kc05098,,,,,,,
266,81540454,1100429,NOMBRE COMPLETO DEL CONYUGE81540454,01/01/88 12:00 AM,3,ID0081540454,06/27/19 12:00 AM,ni907236,,,,,,,
267,79454630,0,NOMBRE COMPLETO DEL CONYUGE79454630,01/01/88 12:00 AM,1,ID0079454630,06/27/19 12:00 AM,ni965201,,,,,,,
269,80857330,17607684,NOMBRE COMPLETO DEL CONYUGE80857330,01/01/88 12:00 AM, ,ID0080857330,06/27/19 12:00 AM,ni934500,,,,,,,
270,80037465,0,NOMBRE COMPLETO DEL CONYUGE80037465,01/01/88 12:00 AM,2,ID0080037465,06/27/19 12:00 AM,ee48305,07/01/19 12:00 AM,ee48305,,,,,
271,80800550,0,NOMBRE COMPLETO DEL CONYUGE80800550,01/01/88 12:00 AM,1,ID0080800550,06/27/19 12:00 AM,ni934551,,,,,,,
272,80528558,457309,NOMBRE COMPLETO DEL CONYUGE80528558,01/01/88 12:00 AM, ,ID0080528558,06/27/19 12:00 AM,sc06763,,,,,,,
273,81964742,798009,NOMBRE COMPLETO DEL CONYUGE81964742,01/01/88 12:00 AM, ,ID0081964742,06/27/19 12:00 AM,nc46148,,,,,,,
274,80371608,0,NOMBRE COMPLETO DEL CONYUGE80371608,01/01/88 12:00 AM,1,ID0080371608,06/27/19 12:00 AM,ni945110,,,,,,,
275,79355020,77641009,NOMBRE COMPLETO DEL CONYUGE79355020,01/01/88 12:00 AM,1,ID0079355020,06/27/19 12:00 AM,fm38193,,,,,,,
276,78772492,0,NOMBRE COMPLETO DEL CONYUGE78772492,01/01/88 12:00 AM,1,ID0078772492,06/27/19 12:00 AM,ni934522,,,,,,,
277,80801041,279596,NOMBRE COMPLETO DEL CONYUGE80801041,01/01/88 12:00 AM,1,ID0080801041,06/27/19 12:00 AM,sc06763,12/12/19 12:00 AM,fm38193,,,,,
280,82146806,77482415,NOMBRE COMPLETO DEL CONYUGE82146806,01/01/88 12:00 AM, ,ID0082146806,06/28/19 12:00 AM,jv34996,,,,,,,
281,80352468,0,NOMBRE COMPLETO DEL CONYUGE80352468,01/01/88 12:00 AM,1,ID0080352468,06/28/19 12:00 AM,mm50087,,,,,,,
282,78910178,77049118,NOMBRE COMPLETO DEL CONYUGE78910178,01/01/88 12:00 AM,1,ID0078910178,06/28/19 12:00 AM,fm38193,,,,,,,
283,78863897,77485163,NOMBRE COMPLETO DEL CONYUGE78863897,01/01/88 12:00 AM, ,ID0078863897,06/28/19 12:00 AM,ni907236,,,,,,,
286,82256873,76641277,NOMBRE COMPLETO DEL CONYUGE82256873,01/01/88 12:00 AM, ,ID0082256873,06/28/19 12:00 AM,ni965201,,,,,,,
288,80785194,77005897,NOMBRE COMPLETO DEL CONYUGE80785194,01/01/88 12:00 AM, ,ID0080785194,06/28/19 12:00 AM,ni934544,,,,,,,
289,82444181,0,NOMBRE COMPLETO DEL CONYUGE82444181,01/01/88 12:00 AM,1,ID0082444181,06/28/19 12:00 AM,cg85219,,,,,,,
290,79461580,0,NOMBRE COMPLETO DEL CONYUGE79461580,01/01/88 12:00 AM,1,ID0079461580,06/28/19 12:00 AM,fm38193,,,,,,,
291,81222444,1051580,NOMBRE COMPLETO DEL CONYUGE81222444,01/01/88 12:00 AM, ,ID0081222444,06/28/19 12:00 AM,jr58239,,,,,,,
292,79340812,0,NOMBRE COMPLETO DEL CONYUGE79340812,01/01/88 12:00 AM,1,ID0079340812,06/28/19 12:00 AM,sc06763,,,,,,,
293,78562501,17642372,NOMBRE COMPLETO DEL CONYUGE78562501,01/01/88 12:00 AM, ,ID0078562501,06/28/19 12:00 AM,ni965201,,,,,,,
294,79463833,0,NOMBRE COMPLETO DEL CONYUGE79463833,01/01/88 12:00 AM,3,ID0079463833,06/28/19 12:00 AM,ic31861,,,,,,,
295,79024996,17563334,NOMBRE COMPLETO DEL CONYUGE79024996,01/01/88 12:00 AM, ,ID0079024996,06/28/19 12:00 AM,mm50087,,,,,,,
296,80858230,0,NOMBRE COMPLETO DEL CONYUGE80858230,01/01/88 12:00 AM,1,ID0080858230,06/28/19 12:00 AM,ni965201,,,,,,,
297,79429678,17547827,NOMBRE COMPLETO DEL CONYUGE79429678,01/01/88 12:00 AM,22,ID0079429678,06/28/19 12:00 AM,jq42194,01/13/25 12:00 AM,ni935263,,,,,
298,79234648,17634411,NOMBRE COMPLETO DEL CONYUGE79234648,01/01/88 12:00 AM, ,ID0079234648,06/28/19 12:00 AM,jr58239,,,,,,,
299,80038330,17600576,NOMBRE COMPLETO DEL CONYUGE80038330,01/01/88 12:00 AM, ,ID0080038330,06/28/19 12:00 AM,ah53081,,,,,,,
300,82358315,77123369,NOMBRE COMPLETO DEL CONYUGE82358315,01/01/88 12:00 AM, ,ID0082358315,06/28/19 12:00 AM,ni969946,,,,,,,
302,81286426,17603773,NOMBRE COMPLETO DEL CONYUGE81286426,01/01/88 12:00 AM,1,ID0081286426,06/28/19 12:00 AM,ni965201,06/01/23 12:00 AM,ni934948,,,,,
303,80225539,187419,NOMBRE COMPLETO DEL CONYUGE80225539,01/01/88 12:00 AM,22,ID0080225539,06/28/19 12:00 AM,ni934551,10/31/24 12:00 AM,usrnetbank,,,,,
305,81850224,0,NOMBRE COMPLETO DEL CONYUGE81850224,01/01/88 12:00 AM,1,ID0081850224,06/29/19 12:00 AM,js37023,,,,,,,
307,80582064,0,NOMBRE COMPLETO DEL CONYUGE80582064,01/01/88 12:00 AM,1,ID0080582064,06/29/19 12:00 AM,ni945110,,,,,,,
308,80960573,17655263,NOMBRE COMPLETO DEL CONYUGE80960573,01/01/88 12:00 AM, ,ID0080960573,06/29/19 12:00 AM,ni863116,,,,,,,
309,78533811,77485198,NOMBRE COMPLETO DEL CONYUGE78533811,01/01/88 12:00 AM, ,ID0078533811,06/29/19 12:00 AM,ni907236,,,,,,,
310,80371390,0,NOMBRE COMPLETO DEL CONYUGE80371390,01/01/88 12:00 AM,2,ID0080371390,06/29/19 12:00 AM,ni934522,07/08/19 12:00 AM,ni934522,,,,,
313,81047847,77934880,NOMBRE COMPLETO DEL CONYUGE81047847,01/01/88 12:00 AM,1,ID0081047847,07/01/19 12:00 AM,yp02425,01/12/22 12:00 AM,yp02425,,,,,
314,80308051,0,NOMBRE COMPLETO DEL CONYUGE80308051,01/01/88 12:00 AM,1,ID0080308051,07/01/19 12:00 AM,mo32383,07/01/19 12:00 AM,mo32383,,,,,
315,80679157,0,NOMBRE COMPLETO DEL CONYUGE80679157,01/01/88 12:00 AM,1,ID0080679157,07/01/19 12:00 AM,ni934500,,,,,,,
316,78817941,76714207,NOMBRE COMPLETO DEL CONYUGE78817941,01/01/88 12:00 AM,1,ID0078817941,07/01/19 12:00 AM,jr93431,02/22/23 12:00 AM,ni934566,,,,,
317,81183384,0,NOMBRE COMPLETO DEL CONYUGE81183384,01/01/88 12:00 AM,1,ID0081183384,07/01/19 12:00 AM,cs90816,,,,,,,
318,79979511,0,NOMBRE COMPLETO DEL CONYUGE79979511,01/01/88 12:00 AM,1,ID0079979511,07/01/19 12:00 AM,nc46148,,,,,,,
319,80687990,1286921,NOMBRE COMPLETO DEL CONYUGE80687990,01/01/88 12:00 AM,1,ID0080687990,07/01/19 12:00 AM,ah53081,,,,,,,
320,81788707,0,NOMBRE COMPLETO DEL CONYUGE81788707,01/01/88 12:00 AM,1,ID0081788707,07/01/19 12:00 AM,gb63117,,,,,,,
321,81408793,78492520,NOMBRE COMPLETO DEL CONYUGE81408793,01/01/88 12:00 AM,1,ID0081408793,07/01/19 12:00 AM,ni934551,,,,,,,
322,80768290,0,NOMBRE COMPLETO DEL CONYUGE80768290,01/01/88 12:00 AM,1,ID0080768290,07/01/19 12:00 AM,lp08862,,,,,,,
324,81857938,77472843,NOMBRE COMPLETO DEL CONYUGE81857938,01/01/88 12:00 AM, ,ID0081857938,07/01/19 12:00 AM,mo38090,,,,,,,
325,79123188,76842892,NOMBRE COMPLETO DEL CONYUGE79123188,01/01/88 12:00 AM, ,ID0079123188,07/01/19 12:00 AM,ni927499,,,,,,,
326,80131224,17534556,NOMBRE COMPLETO DEL CONYUGE80131224,01/01/88 12:00 AM, ,ID0080131224,07/01/19 12:00 AM,ni965201,,,,,,,
327,80587457,0,NOMBRE COMPLETO DEL CONYUGE80587457,01/01/88 12:00 AM,1,ID0080587457,07/01/19 12:00 AM,ni927499,,,,,,,
328,79759600,17627200,NOMBRE COMPLETO DEL CONYUGE79759600,01/01/88 12:00 AM,1,ID0079759600,07/01/19 12:00 AM,es62052,,,,,,,
329,82514554,17619169,NOMBRE COMPLETO DEL CONYUGE82514554,01/01/88 12:00 AM, ,ID0082514554,07/01/19 12:00 AM,ni965201,,,,,,,
330,79174459,1711829,NOMBRE COMPLETO DEL CONYUGE79174459,01/01/88 12:00 AM, ,ID0079174459,07/01/19 12:00 AM,wz35003,,,,,,,
331,79575798,77626301,NOMBRE COMPLETO DEL CONYUGE79575798,01/01/88 12:00 AM,1,ID0079575798,07/01/19 12:00 AM,jr93431,,,,,,,
332,78666536,17572867,NOMBRE COMPLETO DEL CONYUGE78666536,01/01/88 12:00 AM, ,ID0078666536,07/01/19 12:00 AM,ni000235,,,,,,,
333,79130842,77491287,NOMBRE COMPLETO DEL CONYUGE79130842,01/01/88 12:00 AM,3,ID0079130842,07/02/19 12:00 AM,le34903,,,,,,,
335,82107185,1057801,NOMBRE COMPLETO DEL CONYUGE82107185,01/01/88 12:00 AM,3,ID0082107185,07/02/19 12:00 AM,ni000235,07/03/19 12:00 AM,ni000235,,,,,
337,79428248,0,NOMBRE COMPLETO DEL CONYUGE79428248,01/01/88 12:00 AM,2,ID0079428248,07/02/19 12:00 AM,lp08862,,,,,,,
339,81453578,0,NOMBRE COMPLETO DEL CONYUGE81453578,01/01/88 12:00 AM,1,ID0081453578,07/02/19 12:00 AM,jr58239,,,,,,,
340,79959855,17625520,NOMBRE COMPLETO DEL CONYUGE79959855,01/01/88 12:00 AM,1,ID0079959855,07/02/19 12:00 AM,cg85219,,,,,,,
341,81785511,17567587,NOMBRE COMPLETO DEL CONYUGE81785511,01/01/88 12:00 AM, ,ID0081785511,07/02/19 12:00 AM,ni863116,,,,,,,
342,79536636,0,NOMBRE COMPLETO DEL CONYUGE79536636,01/01/88 12:00 AM,1,ID0079536636,07/02/19 12:00 AM,jq42194,,,,,,,
343,82516166,76999040,NOMBRE COMPLETO DEL CONYUGE82516166,01/01/88 12:00 AM,1,ID0082516166,07/02/19 12:00 AM,jq42194,07/18/23 12:00 AM,usrnetbank,,,,,
344,78723793,17623554,NOMBRE COMPLETO DEL CONYUGE78723793,01/01/88 12:00 AM,3,ID0078723793,07/02/19 12:00 AM,le34903,,,,,,,
346,79445134,17533752,NOMBRE COMPLETO DEL CONYUGE79445134,01/01/88 12:00 AM,1,ID0079445134,07/02/19 12:00 AM,jq42194,09/02/23 12:00 AM,mo32383,,,,,
347,80864450,0,NOMBRE COMPLETO DEL CONYUGE80864450,01/01/88 12:00 AM,2,ID0080864450,07/02/19 12:00 AM,kc05098,,,,,,,
348,79750590,17657156,NOMBRE COMPLETO DEL CONYUGE79750590,01/01/88 12:00 AM, ,ID0079750590,07/02/19 12:00 AM,kc05098,,,,,,,
349,79083682,900126,NOMBRE COMPLETO DEL CONYUGE79083682,01/01/88 12:00 AM, ,ID0079083682,07/02/19 12:00 AM,ni863116,,,,,,,
350,82562664,17628746,NOMBRE COMPLETO DEL CONYUGE82562664,01/01/88 12:00 AM, ,ID0082562664,07/02/19 12:00 AM,ni907236,,,,,,,
351,79099066,973941,NOMBRE COMPLETO DEL CONYUGE79099066,01/01/88 12:00 AM, ,ID0079099066,07/02/19 12:00 AM,ni934500,,,,,,,
355,79507342,1086057,NOMBRE COMPLETO DEL CONYUGE79507342,01/01/88 12:00 AM,1,ID0079507342,07/02/19 12:00 AM,jr93431,07/25/24 12:00 AM,ni32507,,,,,
356,82310770,77453806,NOMBRE COMPLETO DEL CONYUGE82310770,01/01/88 12:00 AM, ,ID0082310770,07/02/19 12:00 AM,tl60000,,,,,,,
358,79671614,17619299,NOMBRE COMPLETO DEL CONYUGE79671614,01/01/88 12:00 AM, ,ID0079671614,07/03/19 12:00 AM,nc46148,,,,,,,
359,81860874,681007,NOMBRE COMPLETO DEL CONYUGE81860874,01/01/88 12:00 AM,1,ID0081860874,07/03/19 12:00 AM,jr58239,,,,,,,
361,80916035,1658194,NOMBRE COMPLETO DEL CONYUGE80916035,01/01/88 12:00 AM,1,ID0080916035,07/03/19 12:00 AM,ni934522,07/03/19 12:00 AM,ni934522,,,,,
362,80822871,77750002,NOMBRE COMPLETO DEL CONYUGE80822871,01/01/88 12:00 AM,1,ID0080822871,07/03/19 12:00 AM,ni934522,,,,,,,
363,81458316,17622055,NOMBRE COMPLETO DEL CONYUGE81458316,01/01/88 12:00 AM, ,ID0081458316,07/03/19 12:00 AM,ah53081,,,,,,,
364,80411529,276949,NOMBRE COMPLETO DEL CONYUGE80411529,01/01/88 12:00 AM, ,ID0080411529,07/03/19 12:00 AM,ni863116,,,,,,,
365,81497338,17583824,NOMBRE COMPLETO DEL CONYUGE81497338,01/01/88 12:00 AM, ,ID0081497338,07/03/19 12:00 AM,js37023,,,,,,,
366,81848823,1430636,NOMBRE COMPLETO DEL CONYUGE81848823,01/01/88 12:00 AM, ,ID0081848823,07/03/19 12:00 AM,mo38090,,,,,,,
367,79684775,78081104,NOMBRE COMPLETO DEL CONYUGE79684775,01/01/88 12:00 AM,1,ID0079684775,07/03/19 12:00 AM,jr93431,06/24/23 12:00 AM,usrnetbank,,,,,
369,80296347,77040072,NOMBRE COMPLETO DEL CONYUGE80296347,01/01/88 12:00 AM, ,ID0080296347,07/03/19 12:00 AM,yp02425,,,,,,,
370,81619921,141366,NOMBRE COMPLETO DEL CONYUGE81619921,01/01/88 12:00 AM,1,ID0081619921,07/03/19 12:00 AM,ni927499,,,,,,,
371,79996645,77095390,NOMBRE COMPLETO DEL CONYUGE79996645,01/01/88 12:00 AM, ,ID0079996645,07/03/19 12:00 AM,ni927499,,,,,,,
372,81753679,1707793,NOMBRE COMPLETO DEL CONYUGE81753679,01/01/88 12:00 AM, ,ID0081753679,07/03/19 12:00 AM,mo38090,,,,,,,
373,79896721,0,NOMBRE COMPLETO DEL CONYUGE79896721,01/01/88 12:00 AM,3,ID0079896721,07/04/19 12:00 AM,yp02425,10/05/20 12:00 AM,ni965201,,,,,
374,78904488,0,NOMBRE COMPLETO DEL CONYUGE78904488,01/01/88 12:00 AM,1,ID0078904488,07/04/19 12:00 AM,ni907236,,,,,,,
375,79354325,77000160,NOMBRE COMPLETO DEL CONYUGE79354325,01/01/88 12:00 AM, ,ID0079354325,07/04/19 12:00 AM,ni934551,,,,,,,
376,79946567,17537663,NOMBRE COMPLETO DEL CONYUGE79946567,01/01/88 12:00 AM, ,ID0079946567,07/04/19 12:00 AM,ni907236,,,,,,,
378,78654457,1233162,NOMBRE COMPLETO DEL CONYUGE78654457,01/01/88 12:00 AM,1,ID0078654457,07/04/19 12:00 AM,ni863116,07/09/19 12:00 AM,ni863116,,,,,
379,80416415,1739929,NOMBRE COMPLETO DEL CONYUGE80416415,01/01/88 12:00 AM,1,ID0080416415,07/04/19 12:00 AM,jr58239,07/05/19 12:00 AM,jr58239,,,,,
380,81007837,1044585,NOMBRE COMPLETO DEL CONYUGE81007837,01/01/88 12:00 AM, ,ID0081007837,07/04/19 12:00 AM,jr93431,,,,,,,
381,80685211,369736,NOMBRE COMPLETO DEL CONYUGE80685211,01/01/88 12:00 AM, ,ID0080685211,07/04/19 12:00 AM,jr93431,,,,,,,
382,82080538,0,NOMBRE COMPLETO DEL CONYUGE82080538,01/01/88 12:00 AM,1,ID0082080538,07/04/19 12:00 AM,ni934500,,,,,,,
383,81991251,1628080,NOMBRE COMPLETO DEL CONYUGE81991251,01/01/88 12:00 AM, ,ID0081991251,07/04/19 12:00 AM,es62052,,,,,,,
385,79974722,77396179,NOMBRE COMPLETO DEL CONYUGE79974722,01/01/88 12:00 AM, ,ID0079974722,07/05/19 12:00 AM,ah53081,,,,,,,
386,82370234,17594480,NOMBRE COMPLETO DEL CONYUGE82370234,01/01/88 12:00 AM, ,ID0082370234,07/05/19 12:00 AM,ni965201,,,,,,,
388,80956819,0,NOMBRE COMPLETO DEL CONYUGE80956819,01/01/88 12:00 AM,1,ID0080956819,07/05/19 12:00 AM,le34903,07/05/19 12:00 AM,le34903,,,,,
390,80365080,241448,NOMBRE COMPLETO DEL CONYUGE80365080,01/01/88 12:00 AM, ,ID0080365080,07/05/19 12:00 AM,ni863116,,,,,,,
391,78853905,0,NOMBRE COMPLETO DEL CONYUGE78853905,01/01/88 12:00 AM,1,ID0078853905,07/05/19 12:00 AM,ni934551,,,,,,,
392,79678600,77069089,NOMBRE COMPLETO DEL CONYUGE79678600,01/01/88 12:00 AM,1,ID0079678600,07/05/19 12:00 AM,ni965201,07/08/19 12:00 AM,kc05098,,,,,
393,79410608,0,NOMBRE COMPLETO DEL CONYUGE79410608,01/01/88 12:00 AM,1,ID0079410608,07/05/19 12:00 AM,ah53081,,,,,,,
394,78714751,1279579,NOMBRE COMPLETO DEL CONYUGE78714751,01/01/88 12:00 AM, ,ID0078714751,07/05/19 12:00 AM,ni965201,,,,,,,
395,82222731,77546499,NOMBRE COMPLETO DEL CONYUGE82222731,01/01/88 12:00 AM,1,ID0082222731,07/05/19 12:00 AM,ni965201,,,,,,,
397,79996459,17567577,NOMBRE COMPLETO DEL CONYUGE79996459,01/01/88 12:00 AM,1,ID0079996459,07/06/19 12:00 AM,mo32383,07/06/19 12:00 AM,mo32383,,,,,
398,80859864,76823731,NOMBRE COMPLETO DEL CONYUGE80859864,01/01/88 12:00 AM, ,ID0080859864,07/06/19 12:00 AM,cg85219,,,,,,,
399,80680902,77640576,NOMBRE COMPLETO DEL CONYUGE80680902,01/01/88 12:00 AM,1,ID0080680902,07/06/19 12:00 AM,ni934500,,,,,,,
401,78832150,0,NOMBRE COMPLETO DEL CONYUGE78832150,01/01/88 12:00 AM,1,ID0078832150,07/06/19 12:00 AM,ni934525,,,,,,,
403,79516198,1270313,NOMBRE COMPLETO DEL CONYUGE79516198,01/01/88 12:00 AM, ,ID0079516198,07/08/19 12:00 AM,jr93431,,,,,,,
404,82372334,0,NOMBRE COMPLETO DEL CONYUGE82372334,01/01/88 12:00 AM,1,ID0082372334,07/08/19 12:00 AM,nc46148,07/08/19 12:00 AM,nc46148,,,,,
405,81315850,0,NOMBRE COMPLETO DEL CONYUGE81315850,01/01/88 12:00 AM,1,ID0081315850,07/08/19 12:00 AM,ni927499,,,,,,,
406,81483655,17526477,NOMBRE COMPLETO DEL CONYUGE81483655,01/01/88 12:00 AM,1,ID0081483655,07/08/19 12:00 AM,jv34996,05/13/24 12:00 AM,ni934535,,,,,
407,81716919,0,NOMBRE COMPLETO DEL CONYUGE81716919,01/01/88 12:00 AM,1,ID0081716919,07/08/19 12:00 AM,ni965201,,,,,,,
408,81488410,0,NOMBRE COMPLETO DEL CONYUGE81488410,01/01/88 12:00 AM,1,ID0081488410,07/08/19 12:00 AM,ni965201,,,,,,,
409,78835052,17624732,NOMBRE COMPLETO DEL CONYUGE78835052,01/01/88 12:00 AM, ,ID0078835052,07/08/19 12:00 AM,cg85219,,,,,,,
410,80129599,1721364,NOMBRE COMPLETO DEL CONYUGE80129599,01/01/88 12:00 AM, ,ID0080129599,07/09/19 12:00 AM,jr58239,,,,,,,
411,81821356,77571515,NOMBRE COMPLETO DEL CONYUGE81821356,01/01/88 12:00 AM,1,ID0081821356,07/09/19 12:00 AM,ni934525,,,,,,,
412,79352209,0,NOMBRE COMPLETO DEL CONYUGE79352209,01/01/88 12:00 AM,1,ID0079352209,07/09/19 12:00 AM,kc05098,06/18/24 12:00 AM,ni934907,,,,,
413,78559764,76733228,NOMBRE COMPLETO DEL CONYUGE78559764,01/01/88 12:00 AM, ,ID0078559764,07/09/19 12:00 AM,ah53081,,,,,,,
414,78793813,0,NOMBRE COMPLETO DEL CONYUGE78793813,01/01/88 12:00 AM,3,ID0078793813,07/09/19 12:00 AM,ni965201,,,,,,,
415,81993327,76944652,NOMBRE COMPLETO DEL CONYUGE81993327,01/01/88 12:00 AM, ,ID0081993327,07/09/19 12:00 AM,ni907236,,,,,,,
416,79290300,76697337,NOMBRE COMPLETO DEL CONYUGE79290300,01/01/88 12:00 AM, ,ID0079290300,07/09/19 12:00 AM,ni934522,,,,,,,
417,80391099,0,NOMBRE COMPLETO DEL CONYUGE80391099,01/01/88 12:00 AM,1,ID0080391099,07/09/19 12:00 AM,es62052,11/07/19 12:00 AM,es62052,,,,,
418,80088329,449892,NOMBRE COMPLETO DEL CONYUGE80088329,01/01/88 12:00 AM,1,ID0080088329,07/09/19 12:00 AM,mo38090,,,,,,,
419,80446810,1404722,NOMBRE COMPLETO DEL CONYUGE80446810,01/01/88 12:00 AM, ,ID0080446810,07/09/19 12:00 AM,jn63992,,,,,,,
422,80893469,17630059,NOMBRE COMPLETO DEL CONYUGE80893469,01/01/88 12:00 AM,1,ID0080893469,07/09/19 12:00 AM,np22417,,,,,,,
423,81696381,17607554,NOMBRE COMPLETO DEL CONYUGE81696381,01/01/88 12:00 AM, ,ID0081696381,07/09/19 12:00 AM,gb63117,,,,,,,
424,81038350,327239,NOMBRE COMPLETO DEL CONYUGE81038350,01/01/88 12:00 AM, ,ID0081038350,07/09/19 12:00 AM,ni934544,,,,,,,
425,79536040,0,NOMBRE COMPLETO DEL CONYUGE79536040,01/01/88 12:00 AM,1,ID0079536040,07/09/19 12:00 AM,le34903,,,,,,,
428,82490213,77055126,NOMBRE COMPLETO DEL CONYUGE82490213,01/01/88 12:00 AM,1,ID0082490213,07/10/19 12:00 AM,rt12899,12/22/23 12:00 AM,usrnetbank,,,,,
429,79600350,77604634,NOMBRE COMPLETO DEL CONYUGE79600350,01/01/88 12:00 AM,1,ID0079600350,07/10/19 12:00 AM,ni927499,,,,,,,
430,81198713,0,NOMBRE COMPLETO DEL CONYUGE81198713,01/01/88 12:00 AM,1,ID0081198713,07/10/19 12:00 AM,ni000235,,,,,,,
432,79303330,17497820,NOMBRE COMPLETO DEL CONYUGE79303330,01/01/88 12:00 AM, ,ID0079303330,07/10/19 12:00 AM,ni863116,,,,,,,
433,78958251,77270752,NOMBRE COMPLETO DEL CONYUGE78958251,01/01/88 12:00 AM, ,ID0078958251,07/10/19 12:00 AM,jv34996,,,,,,,
